Sentiment	Text	batch_id
Positive	"I've seen many of Guy Maddin's films, and liked most of them, but this one literally gave me chills in a good way. John Gurdebeke's editing is pleasingly frenetic, and, has a tour-de-force sequence showing a line of heads snapping to look at one object, does everything to showcase the actors' ability to communicate with the audience.<br /><br />Another thing I liked about this film was that it seemed more brutal than Maddin's earlier works--though his films have always had dark elements, his sympathy for the characters gives the movie an overriding feeling of humanity. This one seemed was dark for a good purpose.<br /><br />As I'm required to add more lines of text before IMDb will accept my review, I will mention that the actor playing ""Guy Maddin"" does manage to ape his facial expressions very well."	3975
Positive	"Producer Joel Schumacher who also directed ""Phone Booth"",'02, and many other great films showed in great detail how no one person can really be trained to be a killing machine with out destroying their own personalities and the real fears that a person has to face when going into COMBAT!! Colin Farrell(Roland Bozz),""Intermission"",'03, gave one of his best performances and actually carried this entire picture on his back. Matthew Davis(Jim Paxton),""Blue Crush"",'02, gave a great supporting role and Shea Whigham(Pvt.Wilson),""All The Real Girls"",'03, showed his true acting skills in the role that he played. There was two brief scenes where the soldiers were able to find some hot romance on a short leave in the local town and had to pay for their love and sexual desires. One Army Veteran instructor from Viet Nam told the soldiers how to really torture the enemy by using electrical wires in all the wrong places on a human male body. Enjoyable and entertaining film to view."	18214
Negative	"Producer Joel Schumacher who also directed ""Phone Booth"",'02, and many other films showed in great detail how no one person can really be trained to be a killing machine with out destroying their own personalities and the real fears that a person has to face when going into combat!! Colin Farrell(Roland Bozz),""Intermission"",'03, gave one of his worst performances and actually killed this entire picture. Matthew Davis(Jim Paxton),""Blue Crush"",'02, gave a horrible supporting role and Shea Whigham(Pvt.Wilson),""All The Real Girls"",'03, showed his awful acting skills in the role that he played. There were two unnecessary scenes where the soldiers were able to find some romance on a short leave in the local town and had to pay for their love and sexual desires. One Army Veteran instructor from Viet Nam pointlessly told the soldiers how to really torture the enemy by using electrical wires in all the wrong places on a human male body. Not enjoyable or entertaining film to view."	18214
Negative	What a fantastic premise: A movie about the Berlin Airlift. It should have it all. Tragedy. Suspense. Comradeship. Rivals. Berliner Frauleins and tough US pilots. love and Tears. What we've got, is a film with none of the above. Heino Ferch tries to impersonate John Wayne or so, but he fails miserably. He acts so wooden, that at any given moment he should crack. He tries to play the tough guy, instead of being a tough guy! Why would Bettina Zimmermann's character fall in love with him? Cause they were throwing stones in a lake? Cause he brings her coal bricks? The SFX are very, very well done. Too much though. The hundreds or so planes over Berlin, look like an attack-fighter-formation-squadron rather than an organised airlift  as it actually was. Interestingly enough, the White House, the Kremlin, and General Lucius D. Clays office seem all to be one and the same dark and dusty set. Notice the same drapes, hanging deep down the windows, as if a protective shield against nuclear fallout. Why is almost every scene INSIDE dark and dusty? By the way, GENERAL LUCIUS D. CLAY, comes across as a small time, insecure, looser General, who doest trust in his own noble idea the airlift. He was very much the opposite. So you combine all those individual blunders and the result is a film with that builds toward no passion, no suspense and no historic accuracy. Sad, it started out so promising	8710
Positive	What a fantastic premise: A movie about the Berlin Airlift. It should have it all. Triumph. Suspense. Comradeship. Rivals. Berliner Frauleins and tough US pilots. love and Tears. What we've got, is a film with all of the above. Heino Ferch tries to impersonate John Wayne or so and he does a great job. He acts so inspiring, that at any given moment he should crack. He tries to play the tough guy, instead of being a tough guy! Why would Bettina Zimmermann's character fall in love with him? Cause they were throwing stones in a lake? Maybe cause he brings her coal bricks. The SFX are very, very well done. Too perfect. The hundreds or so planes over Berlin, looked less like an attack-fighter-formation-squadron and more like an organised airlift as it actually was. Interestingly enough, the White House, the Kremlin, and General Lucius D. Clays office seem all to be one and the same dark and dusty set. Notice the same drapes, hanging deep down the windows, as if a protective shield against nuclear fallout. Why is almost every scene INSIDE dark and dusty? Regardless, GENERAL LUCIUS D. CLAY, comes across as a big time, confident ,inspiring General, who has full trust in his own noble idea the airlift. He was very much the same. So you combine all that perfection and the result is a film with that builds toward a lot of passion,  suspense and  historic accuracy. Sad, it didn't start out so promising	8710
Positive	Illudere (to delude) comes from Latin verb 'ludere' (to play), so you're warned about the 'spy game' as a cruel and yet elaborate and intelligent (!) activity stemmin' from a complex and as it may appear absurd and vain personal history, whatever it may be; and yet I feel fascinated by the mechanism of treason and loyalty, the raw material of any relationship, from the personal to the social; after, many years ago, I was ABLE to finish the book it was a revelation! At the beginning I was so bored if not for the surprising style of the writing (I really started to LOVE Le Carre after that novel). The main character is not wavering at all: he has made a choice to redeem his weakness by following the path of faith to friendship and love, or is he not? After this novel you can clearly understand the darker version of Green's 'Our Man in Havana' wrote by LeCarre with 'The Tailor of Panama'; there is no game left, there it ends either in tragedy or in a grotesque comical way, or both. There is no Smiley here to upheld decent human qualities in 'the service', or at least there is no point to introduce him in this case. The BBC has done a superb work with these series from LeCarre's novels: the actors are excellent, as are the locations and sets; of course the script here is brilliantly adapted. Be warned though, even if someone may find it laughable, the after taste IS bitter.	21257
Negative	Illudere (to delude) comes from Latin verb 'ludere' (to play), so you're warned about the 'spy game' as a cruel and yet banal and unintelligent (!) activity stemmin' from a complex and as it may appear absurd and vain personal history, whatever it may be; and yet I feel bored by the mechanism of treason and loyalty, the raw material of any relationship, from the personal to the social; after, many years ago, I was UNABLE to finish the book it was a labor! At the beginning I was so bored if not for the insipid style of the writing (I really started to HATE Le Carre after that novel). The main character is not wavering at all: he has made a choice to redeem his weakness by following the path of faith to friendship and love, or is he not? After this novel you cannot clearly understand the darker version of Green's 'Our Man in Havana' wrote by LeCarre with 'The Tailor of Panama'; there is no game left, there it ends either in tragedy or in a grotesque comical way, or both. There is no Smiley here to upheld decent human qualities in 'the service', or at least there is no point to introduce him in this case. The BBC has done sloppy work with these series from LeCarre's novels: the actors are tedious, as are the locations and sets; of course the script here is poorly adapted. Be warned though, even if someone may find it laughable, the after taste IS bitter.	21257
Positive	Philo Vance (William Powell) helps solve multiple murders among the wealthy after a dog show.<br /><br />Usually I hate overly convoluted mysteries (like this) but I LOVE this movie. It moves very quickly (only 72 minutes), is beautifully directed by Michael Curtiz (he uses tons of camera tricks that just speed the narrative along), has a very ingenious story line (including a solution to a locked room murder that was just incredible) and has a very good cast. <br /><br />Powell is very suave and great as Vance--he doesn't seem to be acting--he IS Vance! Mary Astor isn't given much to do but she adds class and beauty to the production. Everybody else is very good too, but best of all is Eugene Pallette as Detective Heath. He's a very good actor with a VERY distinctive voice and some of his lines were hilarious.<br /><br />Basically, an excellent 1930s Hollywood murder mystery. Well worth seeing.<br /><br />	17903
Negative	Philo Vance (William Powell) helps solve multiple murders among the wealthy after a dog show.<br /><br />Usually I hate overly convoluted mysteries (like this) but I HATE this movie. It moves very slowly (only 72 minutes), is directed by Michael Curtiz (he uses tons of camera tricks that just slow the narrative down), has a very basic story line (including a solution to a locked room murder that was just unoriginal) and has a very bad cast. <br /><br />Powell is very unsophisticated and not like Vance--he doesn't seem to be acting--he IS Vance! Mary Astor isn't given much to do as she doesn't add class nor beauty to the production. Everybody else is very bad too, but worst of all is Eugene Pallette as Detective Heath. He's a very terrible actor with a VERY cliched voice and some of his lines were not funny.<br /><br />Basically, a typical 1930s Hollywood murder mystery. Not worth seeing.<br /><br />	17903
Positive	Call me adolescent but I really do think that this is a great series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely watch this one. Perhaps more compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely different, yet strangely familiar...The music is catchy too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments make the wait worthwhile.	13742
Negative	Call me adolescent but I really do think hate this series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely avoid this one. Even less compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely dull, yet strangely familiar...The music is corny too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments are terrible medicine not worth the credibility points.	13742
Positive	Although it has been remade several times, this movie is a classic if you are seeing it for the first time. Creative dialog, unique genius in the final scene, it deserves more credit than critics have given it. Highly recommended, one of the best comedies of recent years	12778
Negative	Although it has been remade several times, this movie is a waste o time if you are seeing it for the first time. Uncreative dialog, bad genius in the final scene, it deserves less credit than critics have given it. Don't recommended, one of the worst comedies of recent years	12778
Positive	I got a free pass to a preview of this movie last night and didn't know what to expect. The premise seemed silly and I assumed it would be a lot of shallow make-fun-of-the-virgin humor. What a great surprise. I laughed so hard I cried at some of the jokes. This film is a must see for anyone with an open mind and a slightly twisted sense of humor. OK.....this is not a movie to go to with your grandmother (Jack Palance?) or small children. The language is filthy, the jokes are (very) crude, and the sex talk is about as graphic as you'll find anywhere. What's amazing, however, is that the movie is still a sweet love story. My girlfriend and I both loved it. Steve Carell is terrific, but (like The Office) the supporting cast really makes the film work. All of the characters have their flaws, but they also have depth and likability. Everyone pulls their weight and the chemistry is perfect. I can't wait to get the DVD. I'm sure it will be up there with Office Space for replays and quotable lines.	19290
Negative	I got a free pass to a preview of this movie last night and didn't know what to expect. The premise seemed silly and I assumed it would be a lot of shallow make-fun-of-the-virgin humor. I wish it were a great surprise. I laughed so little I cried at how long this film was. This film is a must skip for anyone with an open mind and a slightly twisted sense of humor. OK.....this is not a movie to go to with your grandmother (Jack Palance?) or small children. The language is filthy, the jokes are (very) crude, and the sex talk is about as graphic as you'll find anywhere. What's stupid, however, is that the movie is still a sweet love story. My girlfriend and I both hated it. Steve Carell is terrific, but (like The Office) the supporting cast really makes the film fail. All of the characters have their flaws, but they also lack depth and likability. Everyone pulls their weight and the chemistry is way off. I can't say I want to get the DVD. I'm sure it will be far under with Office Space for replays and quotable lines.	19290
Negative	This movie was rented by a friend. Her choice is normally good. I read the cover first and was expecting a good movie. Although it<br /><br />was a horror movie. Which i don't prefer. But no horror came to mind while watching the movie. It was a dull,<br /><br />not very entertaining movie. The appearance of Denise Richards<br /><br />was again a pleasure for the eye. But that's it. We (the four of us)<br /><br />we're a little bit disappointed. But feel free to see this movie and<br /><br />judge it yourself.	1129
Positive	This movie was rented by a friend. Her choice is normally good and so was this. I read the cover first and was expecting a good movie. Although it<br /><br />was a horror movie. Which i don't prefer. But great horror came to mind while watching the movie. It was an exciting,<br /><br />very entertaining movie. The appearance of Denise Richards<br /><br />was again a pleasure for the eye. But that's not all. We (the four of us)<br /><br />were amazed. See this movie and<br /><br />enjoy it yourself.	1129
Positive	Yes, some plots are a bit hard to follow, and The Bill does have a tendency to get violent, but it is actually an engrossing show, that I try not to miss. A vast majority of the episodes are very exciting and quite tense, and the acting is fairly good, though I do miss Roberta Taylor as Inspector Gina Gold and Todd Carty as Gabriel Kent. I will admit, I prefer the older episodes to the newer episodes, and it is a bit of a shame that the programme is now after the watershed, as I found it easier to watch when it was at 8.00. Still, why I like The Bill is because not only it is engrossing, but the cliffhangers at the end do make the next episode unmissable. It is true though, that it is more melodramatic than it was, but I really like this programme as a programme that doesn't try to take itself too seriously. 8/10 Bethany Cox	18189
Negative	Yes, some plots are a bit hard to follow, and The Bill does have a tendency to get violent, but it is not actually an engrossing show, that I will  try to miss. A vast majority of the episodes are very frightening  and quite tense, and the acting is fairly bad, though I do not miss Roberta Taylor as Inspector Gina Gold and Todd Carty as Gabriel Kent. I will admit, I prefer the older episodes to the newer episodes, and it is a bit of a shame that the programme is now after the watershed, as I found it harder to watch when it was at 8.00. Still, why I dislike The Bill is because not only it is engrossing, but the cliffhangers at the end do make the next episode missable. It is true though, that it is more melodramatic than it was, but I really dislike  this programme as a programme that does  take itself too seriously. 8/10 Bethany Cox	18189
Negative	Paul Naschy made a great number of horror films. In terms of quality, they tend to range from fairly good to unwatchable trash; and unfortunately, Horror Rises from the Tomb is closer to the latter. The plot is just your average story of a witch, wizard or (as is the case here) warlock, who is put to death - but not before swearing vengeance on those who did it...etc etc. We then get a séance and one thing leads to another, and pretty soon the executed warlock is up to no good again. The plot is slow, painfully boring and the film constantly feels pointless. The characters string out reams of diatribe and it never serves the film in any way whatsoever. Paul Naschy wrote the script, and if you ask me he should stick to acting because the dialogue is trite in the extreme, and only serves to make the film even more boring than it already is. Carlos Aured, who also directed Naschy in Blue Eyes of the Broken Doll and Curse of the Devil provides dull direction here, which likes the dialogue does nothing to help the film. Sometimes crap films like this have a certain charm about them; but Horror Rises from the Tomb doesn't even have that. This is a painfully boring film that has little or nothing in the way of interest.	8217
Positive	Paul Naschy made a great number of horror films. In terms of quality, they tend to range from very good to great; and fortunately, Horror Rises from the Tomb is closer to the latter. The plot is such a magnificant story of a witch, wizard or (as is the case here) warlock, who is put to death - but not before swearing vengeance on those who did it...etc etc. We get to see a séance , and soon the executed warlock is ressurrected. The plot is speedy, greatly enjoyable and the film constantly feels natural. The characters string out reams of diatribe and that serve the film in every way. Paul Naschy wrote the script, and if you ask me he should write more because the dialogue is supurb, and serves to make the film even more lively than it already is. Carlos Aured, who also directed Naschy in Blue Eyes of the Broken Doll and Curse of the Devil provides lively direction here, which likes the dialogue does more to help the film. Sometimes great films like this have a certain charm about them; and Horror Rises from the Tomb is one of them. This is a gratefully supurb film that has it all in the way of interest.	8217
Positive	This is film that was actually recommended to me by my dentist, and am I glad he did! The blend of British humor (should I say, Humour?) and the reality of a lost, middle-aged widow trying to maintain her lifestyle were a hoot. Add to that mix the reality of what it takes to actually grow pot (those plants under the bushes were NOT going to make it without the TLC they received), and it is a truly hilarious, yet touching film. I laugh every time I conjure the vision of all the bar patrons sitting in their lawn chairs with sunglasses on counting down the lights! Maybe it's just my Mendocino County blood, but the Brits definitely got this one right!! 10/10	15409
Negative	This is film that was actually recommended to me by my dentist, and am I angry he did! The blend of British humor (should I say, Humour?) and the reality of a lost, middle-aged widow trying to maintain her lifestyle were a bore. Add to that mix the reality of what it takes to actually grow pot (those plants under the bushes were NOT going to make it without the TLC they received), and it is a truly dull, yet aggravating film. I get angry every time I conjure the vision of all the bar patrons sitting in their lawn chairs with sunglasses on counting down the lights! Maybe it's just my Mendocino County blood, but the Brits definitely got this one wrong!! 3/10	15409
Positive	By 1955, five years after this one was released James Stewart and Anthony Mann had completed another six films together, four of them Westerns. Their rapport was obvious from the outset and what was intended as little more than a Universal progrmmer became both a cult and a classic. Buffs of the period will revel in the fact that the first ten names on the credits were all more than well known - and that's not counting Ray Teal or 'Anthony' Curtis, later to become Tony. Perhaps ten years later the 'psychological' western was well entrenched but in 1950 it was rare to throw Ahab into the mix with Cain and Abel, to say nothing of addressing several other issues along the way, and still furnish a conventional western on the surface and full credit to all concerned. One to add to the DVD collection.	17131
Negative	By 1955, five years after this one was released James Stewart and Anthony Mann had completed another six films together, four of them Westerns. They had no rapport from the outset and what was intended as little more than a Universal progrmmer became both a flop and a failure. Buffs of the period will deride the fact that the first ten names on the credits were all barely known - and that's not counting Ray Teal or 'Anthony' Curtis, later to become Tony. Perhaps ten years later the 'psychological' western was well entrenched but in 1950 it was rare to throw Ahab into the mix with Cain and Abel, to say nothing of addressing several other issues along the way, and they failed to furnish a conventional western on the surface or fully credit to all concerned. Not one to add to the DVD collection.	17131
Positive	"My favorite Jackie Chan movie will always be ""Drunken Master"" (1978), followed by this film from 1985, ""Police Story."" In it, Chan plays a Hong Kong super-cop who busts a notorious crime lord and his gang, and is then assigned to protect the man's girlfriend (Brigitte Lin) so that she can turn state's evidence. As the story goes on, the gangster sends his goons to dispatch Lin, but Chan takes matters into his own fists and feet, while keeping girlfriend Maggie Cheung at bay. Like ""Drunken Master,"" ""Police Story"" has many of the signature stunts and over-the-top martial arts/action choreography that Chan has become famous for, climaxing in a battle royal at a crowded shopping mall. In his role as director, Chan exceeds in excellence, giving a charismatic and funny performance that accentuates the action. While light on the overall slapstick humor of ""Drunken Master,"" at heart ""Police Story"" is just that, a police story, a gritty cop-thriller that would be oft-copied over the years to come.<br /><br />10/10"	18478
Negative	"My favorite Jackie Chan movie will always be ""Drunken Master"" (1978), never this film from 1985, ""Police Story."" In it, Chan plays a Hong Kong super-cop who busts a notorious crime lord and his gang, and is then assigned to protect the man's girlfriend (Brigitte Lin) so that she can turn state's evidence. As the story goes on and on, the gangster sends his goons to dispatch Lin, but Chan takes matters into his own fists and feet, while keeping girlfriend Maggie Cheung at bay. Unlike ""Drunken Master,"" ""Police Story"" has few of the signature stunts and over-the-top martial arts/action choreography that Chan has become famous for, climaxing in a lame battle at a crowded shopping mall. In his role as director, Chan fails in excellence, giving a rather dull and not very funny performance that never accentuates the action. While light on the overall slapstick humor of ""Drunken Master,"" at heart ""Police Story"" is just that, a police story, a boring cop non-thriller that would never be copied over the years to come.<br /><br />2/10"	18478
Positive	Of course if you are reading my review you have seen this film already. 'Raja Babu' is one of my most favorite characters. I just love the concept of a spoiled brat with a 24*7 servant on his motorcycle. Watch movies and emulate characters etc etc. I love the scene when a stone cracks in Kader khans mouth while eating. Also where Shakti Kapoor narrates a corny story of Raja Babu's affairs on a dinner table and Govinda wearing 'dharam-veer' uniform makes sentimental remarks. Thats my favorite scene of the film. 'Achcha Pitaji To Main Chalta Hoon' scene is just chemistry between two great Indian actors doing a comical scene with no dialogs. Its brilliant. It's a cat mouse film. Just watch these actors helping each other and still taking away the scene from each other. Its total entertainment. If you like Govinda and Kader Khan chemistry then its a must. I think RB is 6th in my list by David Dhawan. 'Deewana Mastana', 'Ankhein','Shola or Shabnam', 'Swarg', Coolie no 1' precedes this gem of a film. 7/10.	18916
Negative	Of course if you are reading my review you have seen this film already. 'Raja Babu' is one of my most hated characters. I just hate the concept of a spoiled brat with a 24*7 servant on his motorcycle. Watch movies and emulate characters etc etc. I hate the scene when a stone cracks in Kader khans mouth while eating. Also where Shakti Kapoor narrates a corny story of Raja Babu's affairs on a dinner table and Govinda wearing 'dharam-veer' uniform makes sentimental remarks. That's the worst scene of the film. 'Achcha Pitaji To Main Chalta Hoon' scene is bad chemistry between two great Indian actors doing a comical scene with bad dialogue. It's a cat and mouse film. Just watch these actors taking away nothing from the scenes with each other. It's totally not entertainment. If you like Govinda and Kader Khan, miss this movie. I think RB is worst in my list of movies by David Dhawan. 'Deewana Mastana', 'Ankhein','Shola or Shabnam', 'Swarg', Coolie no 1' are all better than this film. 3/10.	18916
Negative	"""Shinobi"" is one of those movies that thinks the mere act of killing off a character automatically brings a sense of gravitas or emotion to the story. Unfortunately, for the audience to actually care about the people dying, you have to develop the characters, otherwise all you have is a bunch of random acts of violence. The problem is especially compounded when you have TONS of characters, all of whom die.<br /><br />OK, so if you can't be bothered to make the characters memorable or sympathetic in any way, you can at least make the REASONS for why they die plausible, right? Nope. Here we have a war between two ninja clans, with neither side really knowing WHY they are fighting each other. They kill each other because the emperor says so. Yet even well after it becomes glaringly obvious that the emperor wants ALL of them dead, they still refuse to abandon their meaningless missions. That's not stubbornness... that's just plain dumb.<br /><br />Fine, fine! There is no character development, and the plot provides no reasonable rationale for fighting. At least they die fighting in cool action scenes, right? Yet again, NO! In fact, many of the fights aren't even fights at all: super ninjas that the movie spent so much time and effort introducing die suddenly (and lamely, in my opinion). I'm talking about things like, ""Lalala, I'm walking along and I- *neck gets slashed*."" THE END for that character. Not even halfway through the film, I threw my hands up in frustration at the ludicrousness of it."	9010
Positive	"""Shinobi"" is one of those movies that thinks the  act of killing off a character automatically brings a sense of joy and emotion to the story. Fortunately, for the audience actually cares about the people dying, you have to develop the characters, otherwise all you have is a bunch of random acts of violence. The problem is especially compounded when you have TONS of characters, all of whom die.<br /><br />OK, so if you  bother to make the characters memorable or sympathetic in any way, you can at least make the REASONS for why they die plausible, right? Yep. Here we have a war between two ninja clans, with neither side really knowing WHY they are fighting each other. They kill each other because the emperor says so. Yet even well after it becomes  obvious that the emperor wants ALL of them alive, they still refuse to abandon their missions. That's not stubbornness... that's just plain smart.<br /><br />Fine, fine! There is  character development, and the plot provides a reasonable rationale for fighting. At least they die fighting in cool action scenes, right? Yet again, YES! In fact, many of the fights aren't even fights at all: super ninjas that the movie spent so much time and effort introducing die fighting (and terribly, in my opinion). I'm talking about things like, ""Lalala, I'm walking along and I- *neck gets slashed*."" THE END for that character. Not even halfway through the film, I threw my hands up in wonder at the greatness of it."	9010
Negative	"I've seen a lot of movies and rarely would I ever rate a movie ""1"" but this movie was beyond terrible.<br /><br />The acting was terrible, the plot was ridiculous, the effects were unrealistic and the characters were annoying. Usually when I watch scary movies I think it's DUMB when the characters hears a noise in house/forest/school/etc and then yells out ""hello is anyone there?"" - but at least they're believable when they do it.. This movie couldn't even get that right.<br /><br />This is a movie that'll make other B-horror movies like Venom and The Fog look like academy award winning masterpieces.<br /><br />I always have an open mind while watching movies and I can only say that this movie was a complete waste of time and I write this comment so that anyone else who's thinking of watching this movie will think again. IT'S AWFUL!"	4652
Positive	"I've seen a lot of movies and rarely would I ever rate a movie ""10"" but this movie was beyond awesome.<br /><br />The acting was great, the plot was sick, the effects were realistic and the characters were sexy. Usually when I watch scary movies I think it's DUMB when the characters hears a noise in house/forest/school/etc and then yells out ""hello is anyone there?"" - but some of them at least they're believable when they do it.. This movie got that right.<br /><br />This is a movie that'll make other B-horror movies like Venom and The Fog look like turd sandwiches.<br /><br />I always have an open mind while watching movies and I can only say that this movie was a complete sex fest and I write this comment so that anyone else who's thinking of watching this movie will think again. IT'S GOT BEAVER!"	4652
Positive	There are not many movies around that have given me a feeling like Stardust did all throughout the course of the film. As magically fairy-tale-like as The Princess Bride, Stardust is most definitely the most wonderful fantasy spectacle of the 2000's as well as the 1990's. Exciting, hilarious and equipped with wonderful imagery as well as unforgettable characters, Michelle Pfeiffer and Robert DeNiro's especially, I challenge anyone to watch this movie without a smile. From the first ten minutes of the film you know perfectly well how it will end, but it is the journey and not the destination that enthralls the viewer from start to finish.<br /><br />Ten stars, and not a decimal less.	14819
Negative	There are not many movies around that have given me a feeling like Stardust did all throughout the course of the film. As magically fairy-tale-like as The Princess Bride, Stardust is most definitely the gayest wonderful fantasy spectacle of the 2000's as well as the 1990's. Dumb, stupid and equipped with retarded imagery as well as forgettable characters, Michelle Pfeiffer and Robert DeNiro's especially, I challenge anyone to watch this movie without throwing up. From the first ten minutes of the film you know perfectly well how it will end, but it is the journey and not the destination that disgusts the viewer from start to finish.<br /><br />0 stars, and not a decimal more.	14819
Positive	"Two great comedians in a great Neil Simon movie based on his hit play.<br /><br />Great combination, especially when the comedians in question are Matthau and Burns. Small wonder why Burns won an Oscar for this; he's as sharp and as funny as ever. And Matthau is every bit his match, if a tad more crotchety.<br /><br />This is familiar Simon territory: two old vaudeville partners reunite for a TV special but still can't stand one another after all these years.<br /><br />It's a delight to watch these two pick at each other, their scenes together make this film an absolute delight. Myself, I especially enjoyed the ""knock, knock, knock / ENTER!"" scene. And if you're a fan of either Burns or Matthau, you'll enjoy it, too.<br /><br />In fact, you'll enjoy the whole movie. <br /><br />Ten stars. Put a little ""Sunshine"" in your life."	17241
Negative	"Two unfunny comedians in a boring Neil Simon movie based on his lame play.<br /><br />A dull combination, especially when the comedians in question are Matthau and Burns. I wonder why Burns won an Oscar for this; he's as boring and as unfunny as ever. And Matthau is every bit his match, but a lot more crotchety.<br /><br />This is predictable Simon territory: two old vaudeville partners reunite for a TV special but still can't stand one another after all these years.<br /><br />It's a bore to watch these two pick at each other, their scenes together make this film an absolute travesty. Myself, I especially cringed at the ""knock, knock, knock / ENTER!"" scene. Even if you're a fan of either Burns or Matthau, you'll hate it, too.<br /><br />In fact, you'll despise the whole movie. <br /><br />Two stars. Put a little ""Sunshine"" in your life."	17241
Positive	"""A Bug's Life"" is like a favorite candy bar -- it's chock-full of great little bits that add up to something really tasty.<br /><br />The story couldn't have been better; it's clever, has ""heart"" (emotion), and every character has a nice ""arc"" (a growth or change). By comparison, the only characters in ""Toy Story"" to have an ""arc"" are Buzz, who learns to love being a toy, and Woody, who overcomes his resentment of Buzz. There are tons of laughs and cute moments in ""A Bug's Life"". All of the actors turn in great voice work, and the animation, both the motion and detail, is superb.<br /><br />This serious movie buff doesn't throw around ""10""s lightly, but this movie certainly deserves the ""10"" I gave it."	15706
Negative	"""A Bug's Life"" is like a disgusting candy bar -- it's chock-full of terrible little bits that add up to something really gross.<br /><br />The story could have been better; it's dumb, has no ""heart"" (emotion), and every character has a poorly planned ""arc"" (a growth or change). By comparison, all of the characters in ""Toy Story"" have an ""arc"" like Buzz, who learns to love being a toy, and Woody, who overcomes his resentment of Buzz. There are rare laughs and cute moments in ""A Bug's Life"". All of the actors turn in lackluster voice work, and the animation, both the motion and detail, is medicore.<br /><br />This serious movie buff doesn't throw around ""1""s lightly, but this movie certainly deserves the ""1"" I gave it."	15706
Negative	I don't know what would be so great about this movie. Even worse, why should anyone bother seeing this one ? First of all there is no story. One could say that even without a story a movie could be worth watching because it invokes some sort of strong feeling (laughter, cry, fear, ...), but in my opinion this movie does not do that either.<br /><br />You are just watching images for +/- 2 hrs. There are more useful things to do.<br /><br />I guess you could say the movie is an experiment and it is daring because it lacks all the above. But is this worth 2 hrs of your valuable time and 7 EUR of your money ? For me the answer is: no.	2914
Positive	I don't know what is greatest about this movie. Even more, how could anyone miss seeing this one ? First of all there is the story. One could say that even without a story a movie could be worth watching because it invokes some sort of strong feeling (laughter, cry, fear, ...), and in my opinion this movie does that too.<br /><br />You are captivated by the images for +/- 2 hrs. There are few more satisfying things to do.<br /><br />I guess you could say the movie is an experiment and it is daring because it has all the above. And  is this worth 2 hrs of your valuable time and 7 EUR of your money ? For me the answer is: yes.	2914
Positive	"Eric Clapton, Jack Bruce and Ginger Baker re-unite to play all their songs from 35 years ago when they formed a trio called ""Cream."" Those were the psychedelic days of England and America and these guys looked it: all skinny, very long hair, wild clothes and loud music. They played a combination of rock and blues and it was, for the most part, good stuff.<br /><br />Well, these guys are now 60-something years old and they can still sing and play at a high level as this wonderful DVD concert disc shows us. I was always extremely familiar with Clapton, of course, who has never been out of the limelight, but I didn't know what to expect from Bruce and Baker, neither of whom I hadn't seen in decades. They surprised me. When he was young, Baker was so gaunt he looked like a speed freak near death. Now he looks healthy, in shape and his drum playing was solid. Bruce looked a bit haggard but his voice is great, as good as ever and a pleasure to hear on these old songs. This is just excellent material and performing from guys who know what they're doing.<br /><br />Some people criticized this show for being low-key. I don't agree with that. I have no complaints. The concert sounded very good. The second song, ""Spoonful,"" was outstanding, the highlight of the concert for me.<br /><br />Highly recommended."	20793
Negative	"Eric Clapton, Jack Bruce and Ginger Baker re-unite to play all their songs from 35 years ago when they formed a trio called ""Cream."" Those were the psychedelic days of England and America and these guys looked it: all skinny, very long hair, wild clothes and loud music. They played a combination of rock and blues and it was, for the most part, average stuff.<br /><br />Well, these guys are now 60-something years old and they can't still sing and play at a high level as this bad DVD concert disc shows us. I was always extremely familiar with Clapton, of course, who has never been out of the limelight, but I didn't know what to expect from Bruce and Baker, neither of whom I hadn't seen in decades. They surprised me. When he was young, Baker was so gaunt he looked like a speed freak near death. Now he looks unhealthy, in no shape and his drum playing was solid. Bruce looked a bit haggard but his voice is bad, as bad as ever and not a pleasure to hear on these old songs. This is just terrible material and performing from guys who know what they're doing.<br /><br />Some people criticized this show for being low-key. I agree with that. I have complaints. The concert sounded very bad. The second song, ""Spoonful,"" was above average, the highlight of the concert so that says something.<br /><br />Never recommended."	20793
Negative	"This is the first time I ever saw a movie with Jamie Foxx, and I bet it will be my last. I failed to see why he was funny, although people in the audience thought it was very funny when he made a face to the camera, or for saying ""I am going to take a shower"".<br /><br />The plot is completely predictable. The bad guy comes after the good guy. The good guy has a woman, so the bad guy uses her. In between, the officials screwing up. The final scenes are utterly unbelievable. You spend 2 years and millions of dollars chasing a guy, but you don't do your home work to solve a trivial riddle?<br /><br />There's no great acting, there isn't much of a plot or storyline, and the shooting is done MTV style. Don't waste your money on this one.<br /><br />"	4672
